created_at,entry_id,field1,latitude,longitude,elevation,status
2023-03-07T18:39:41+00:00,3210,15.0625,,,,
2023-03-07T18:39:57+00:00,3211,15.0625,,,,
2023-03-07T18:40:13+00:00,3212,15.0625,,,,
2023-03-07T18:40:29+00:00,3213,15.0625,,,,
2023-03-07T18:40:45+00:00,3214,15.0625,,,,
2023-03-07T18:41:01+00:00,3215,15.0625,,,,
2023-03-07T18:41:17+00:00,3216,15.0625,,,,
2023-03-07T18:41:33+00:00,3217,15.0625,,,,
2023-03-07T18:41:48+00:00,3218,15.0625,,,,
2023-03-07T18:42:04+00:00,3219,15.0625,,,,
2023-03-07T18:42:20+00:00,3220,15.0625,,,,
2023-03-07T18:42:36+00:00,3221,15.0625,,,,
2023-03-07T18:42:52+00:00,3222,15.0625,,,,
2023-03-07T18:43:08+00:00,3223,15.0625,,,,
2023-03-07T18:43:24+00:00,3224,15.0625,,,,
2023-03-07T18:43:40+00:00,3225,15.0625,,,,
2023-03-07T18:43:56+00:00,3226,15.0625,,,,
2023-03-07T18:44:12+00:00,3227,15.0625,,,,
2023-03-07T18:44:28+00:00,3228,15.0625,,,,
2023-03-07T18:44:44+00:00,3229,15.0625,,,,
2023-03-07T18:45:00+00:00,3230,15.0625,,,,
2023-03-07T18:45:15+00:00,3231,15.0625,,,,
2023-03-07T18:45:31+00:00,3232,15.0625,,,,
2023-03-07T18:45:47+00:00,3233,15.0625,,,,
2023-03-07T18:46:03+00:00,3234,15.0625,,,,
2023-03-07T18:46:19+00:00,3235,15.0625,,,,
2023-03-07T18:46:35+00:00,3236,15.0625,,,,
2023-03-07T18:46:51+00:00,3237,15.0625,,,,
2023-03-07T18:47:07+00:00,3238,15.0625,,,,
2023-03-07T18:47:23+00:00,3239,15.0625,,,,
2023-03-07T18:47:39+00:00,3240,15.0625,,,,
2023-03-07T18:47:55+00:00,3241,15.0625,,,,
2023-03-07T18:48:11+00:00,3242,15.0625,,,,
2023-03-07T18:48:26+00:00,3243,15.0625,,,,
2023-03-07T18:48:42+00:00,3244,15.0625,,,,
2023-03-07T18:48:58+00:00,3245,15.0625,,,,
2023-03-07T18:49:14+00:00,3246,15.0625,,,,
2023-03-07T18:49:30+00:00,3247,15.0625,,,,
2023-03-07T18:49:46+00:00,3248,15.0625,,,,
2023-03-07T18:50:02+00:00,3249,15.125,,,,
2023-03-07T18:50:18+00:00,3250,15.0625,,,,
2023-03-07T18:50:34+00:00,3251,15.0625,,,,
2023-03-07T18:50:50+00:00,3252,15.0625,,,,
2023-03-07T18:51:06+00:00,3253,15.0625,,,,
2023-03-07T18:51:22+00:00,3254,15.0625,,,,
2023-03-07T18:51:38+00:00,3255,15.0625,,,,
2023-03-07T18:51:53+00:00,3256,15.0625,,,,
2023-03-07T18:52:09+00:00,3257,15.0625,,,,
2023-03-07T18:52:25+00:00,3258,15.0625,,,,
2023-03-07T18:52:41+00:00,3259,15.0625,,,,
2023-03-07T18:52:57+00:00,3260,15.0625,,,,
2023-03-07T18:53:13+00:00,3261,15.0625,,,,
2023-03-07T18:53:29+00:00,3262,15.0625,,,,
2023-03-07T18:53:45+00:00,3263,15.0625,,,,
2023-03-07T18:54:01+00:00,3264,15.0625,,,,
2023-03-07T18:54:17+00:00,3265,15.0625,,,,
2023-03-07T18:54:33+00:00,3266,15.0625,,,,
2023-03-07T18:54:49+00:00,3267,15.0625,,,,
2023-03-07T18:55:05+00:00,3268,15.0625,,,,
2023-03-07T18:55:20+00:00,3269,15.0625,,,,
2023-03-07T18:55:36+00:00,3270,15.0625,,,,
2023-03-07T18:55:52+00:00,3271,15.0625,,,,
2023-03-07T18:56:08+00:00,3272,15.0625,,,,
2023-03-07T18:56:24+00:00,3273,15.0625,,,,
2023-03-07T18:56:40+00:00,3274,15.0625,,,,
2023-03-07T18:56:56+00:00,3275,15.0625,,,,
2023-03-07T18:57:12+00:00,3276,15.0625,,,,
2023-03-07T18:57:28+00:00,3277,15.0625,,,,
2023-03-07T18:57:44+00:00,3278,15.0625,,,,
2023-03-07T18:58:00+00:00,3279,15.0625,,,,
2023-03-07T18:58:16+00:00,3280,15.0625,,,,
2023-03-07T18:58:31+00:00,3281,15.0625,,,,
2023-03-07T18:58:47+00:00,3282,15.0625,,,,
2023-03-07T18:59:03+00:00,3283,15.0625,,,,
2023-03-07T18:59:19+00:00,3284,15.0625,,,,
2023-03-07T18:59:35+00:00,3285,15.0625,,,,
2023-03-07T18:59:51+00:00,3286,15.0625,,,,
2023-03-07T19:00:07+00:00,3287,15.0625,,,,
2023-03-07T19:00:23+00:00,3288,15.0625,,,,
2023-03-07T19:00:39+00:00,3289,15.0625,,,,
2023-03-07T19:00:55+00:00,3290,15.125,,,,
2023-03-07T19:01:11+00:00,3291,15.0625,,,,
2023-03-07T19:01:26+00:00,3292,15.0625,,,,
2023-03-07T19:01:42+00:00,3293,15.0625,,,,
2023-03-07T19:01:58+00:00,3294,15.0625,,,,
2023-03-07T19:02:14+00:00,3295,15.125,,,,
2023-03-07T19:02:30+00:00,3296,15.0625,,,,
2023-03-07T19:02:46+00:00,3297,15.0625,,,,
2023-03-07T19:03:02+00:00,3298,15.0625,,,,
2023-03-07T19:03:18+00:00,3299,15.0625,,,,
2023-03-07T19:03:34+00:00,3300,15.0625,,,,
2023-03-07T19:03:50+00:00,3301,15.0625,,,,
2023-03-07T19:04:06+00:00,3302,15.125,,,,
2023-03-07T19:04:22+00:00,3303,15.0625,,,,
2023-03-07T19:04:37+00:00,3304,15.0625,,,,
2023-03-07T19:04:53+00:00,3305,15.0625,,,,
2023-03-07T19:05:09+00:00,3306,15.0625,,,,
2023-03-07T19:05:25+00:00,3307,15.0625,,,,
2023-03-07T19:05:41+00:00,3308,15.0625,,,,
2023-03-07T19:05:57+00:00,3309,15.0625,,,,
2023-03-07T19:06:13+00:00,3310,15.0625,,,,
2023-03-07T19:06:29+00:00,3311,15.125,,,,
2023-03-07T19:06:45+00:00,3312,15.0625,,,,
2023-03-07T19:07:01+00:00,3313,15.0625,,,,
2023-03-07T19:07:17+00:00,3314,15.0625,,,,
2023-03-07T19:07:33+00:00,3315,15.0625,,,,
2023-03-07T19:07:49+00:00,3316,15.0625,,,,
2023-03-07T19:08:04+00:00,3317,15.0625,,,,
2023-03-07T19:08:20+00:00,3318,15.0625,,,,
2023-03-07T19:08:36+00:00,3319,15.0625,,,,
2023-03-07T19:08:52+00:00,3320,15.125,,,,
2023-03-07T19:09:08+00:00,3321,15.0625,,,,
2023-03-07T19:09:24+00:00,3322,15.125,,,,
2023-03-07T19:09:40+00:00,3323,15.125,,,,
2023-03-07T19:09:56+00:00,3324,15.125,,,,
2023-03-07T19:10:12+00:00,3325,15.0625,,,,
2023-03-07T19:10:28+00:00,3326,15.0625,,,,
2023-03-07T19:10:44+00:00,3327,15.125,,,,
2023-03-07T19:11:00+00:00,3328,15.0625,,,,
2023-03-07T19:11:15+00:00,3329,15.0625,,,,
2023-03-07T19:11:31+00:00,3330,15.0625,,,,
2023-03-07T19:11:47+00:00,3331,15.0625,,,,
2023-03-07T19:12:03+00:00,3332,15.0625,,,,
2023-03-07T19:12:19+00:00,3333,15.0625,,,,
2023-03-07T19:12:35+00:00,3334,15.0625,,,,
2023-03-07T19:12:51+00:00,3335,15.0625,,,,
2023-03-07T19:13:07+00:00,3336,15.0625,,,,
2023-03-07T19:13:23+00:00,3337,15.0625,,,,
2023-03-07T19:13:39+00:00,3338,15.0625,,,,
2023-03-07T19:13:55+00:00,3339,15.0625,,,,
2023-03-07T19:14:11+00:00,3340,15.0625,,,,
2023-03-07T19:14:26+00:00,3341,15.0625,,,,
2023-03-07T19:14:42+00:00,3342,15.0625,,,,
2023-03-07T19:14:58+00:00,3343,15.0625,,,,
2023-03-07T19:15:14+00:00,3344,15.0625,,,,
2023-03-07T19:15:30+00:00,3345,15.125,,,,
2023-03-07T19:15:46+00:00,3346,15.0625,,,,
2023-03-07T19:16:02+00:00,3347,15.0625,,,,
2023-03-07T19:16:18+00:00,3348,15.0625,,,,
2023-03-07T19:16:34+00:00,3349,15.125,,,,
2023-03-07T19:16:50+00:00,3350,15.0625,,,,
2023-03-07T19:17:06+00:00,3351,15.125,,,,
2023-03-07T19:17:21+00:00,3352,15.0625,,,,
2023-03-07T19:17:37+00:00,3353,15.0625,,,,
2023-03-07T19:17:53+00:00,3354,15.0625,,,,
2023-03-07T19:18:09+00:00,3355,15.0625,,,,
2023-03-07T19:18:25+00:00,3356,15.125,,,,
2023-03-07T19:18:41+00:00,3357,15.0625,,,,
2023-03-07T19:18:57+00:00,3358,15.125,,,,
2023-03-07T19:19:13+00:00,3359,15.0625,,,,
2023-03-07T19:19:29+00:00,3360,15.0625,,,,
2023-03-07T19:19:45+00:00,3361,15.125,,,,
2023-03-07T19:20:01+00:00,3362,15.0625,,,,
2023-03-07T19:20:17+00:00,3363,15.125,,,,
2023-03-07T19:20:33+00:00,3364,15.125,,,,
2023-03-07T19:20:48+00:00,3365,15.125,,,,
2023-03-07T19:21:04+00:00,3366,15.125,,,,
2023-03-07T19:21:20+00:00,3367,15.125,,,,
2023-03-07T19:21:36+00:00,3368,15.125,,,,
2023-03-07T19:21:52+00:00,3369,15.1875,,,,
2023-03-07T19:22:08+00:00,3370,15.125,,,,
2023-03-07T19:22:24+00:00,3371,15.125,,,,
2023-03-07T19:22:40+00:00,3372,15.125,,,,
2023-03-07T19:22:56+00:00,3373,15.125,,,,
2023-03-07T19:23:12+00:00,3374,15.125,,,,
2023-03-07T19:23:28+00:00,3375,15.125,,,,
2023-03-07T19:23:44+00:00,3376,15.125,,,,
2023-03-07T19:23:59+00:00,3377,15.125,,,,
2023-03-07T19:24:15+00:00,3378,15.125,,,,
2023-03-07T19:24:31+00:00,3379,15.125,,,,
2023-03-07T19:24:47+00:00,3380,15.125,,,,
2023-03-07T19:25:03+00:00,3381,15.125,,,,
2023-03-07T19:25:19+00:00,3382,15.125,,,,
2023-03-07T19:25:35+00:00,3383,15.125,,,,
2023-03-07T19:25:51+00:00,3384,15.125,,,,
2023-03-07T19:26:07+00:00,3385,15.125,,,,
2023-03-07T19:26:23+00:00,3386,15.125,,,,
2023-03-07T19:26:39+00:00,3387,15.1875,,,,
2023-03-07T19:26:55+00:00,3388,15.125,,,,
2023-03-07T19:27:11+00:00,3389,15.125,,,,
2023-03-07T19:27:26+00:00,3390,15.125,,,,
2023-03-07T19:27:42+00:00,3391,15.125,,,,
2023-03-07T19:27:58+00:00,3392,15.125,,,,
2023-03-07T19:28:14+00:00,3393,15.125,,,,
2023-03-07T19:28:30+00:00,3394,15.1875,,,,
2023-03-07T19:28:46+00:00,3395,15.125,,,,
2023-03-07T19:29:02+00:00,3396,15.125,,,,
2023-03-07T19:29:18+00:00,3397,15.125,,,,
2023-03-07T19:29:34+00:00,3398,15.125,,,,
2023-03-07T19:29:50+00:00,3399,15.125,,,,
2023-03-07T19:30:06+00:00,3400,15.1875,,,,
2023-03-07T19:30:21+00:00,3401,15.125,,,,
2023-03-07T19:30:37+00:00,3402,15.125,,,,
2023-03-07T19:30:53+00:00,3403,15.125,,,,
2023-03-07T19:31:09+00:00,3404,15.125,,,,
2023-03-07T19:31:25+00:00,3405,15.125,,,,
2023-03-07T19:31:41+00:00,3406,15.125,,,,
2023-03-07T19:31:57+00:00,3407,15.1875,,,,
2023-03-07T19:32:13+00:00,3408,15.1875,,,,
2023-03-07T19:32:29+00:00,3409,15.125,,,,
2023-03-07T19:32:45+00:00,3410,15.125,,,,
2023-03-07T19:33:01+00:00,3411,15.125,,,,
2023-03-07T19:33:17+00:00,3412,15.125,,,,
2023-03-07T19:33:33+00:00,3413,15.1875,,,,
2023-03-07T19:33:49+00:00,3414,15.125,,,,
2023-03-07T19:34:04+00:00,3415,15.1875,,,,
2023-03-07T19:34:20+00:00,3416,15.125,,,,
2023-03-07T19:34:36+00:00,3417,15.125,,,,
2023-03-07T19:34:52+00:00,3418,15.1875,,,,
2023-03-07T19:35:08+00:00,3419,15.1875,,,,
2023-03-07T19:35:24+00:00,3420,15.1875,,,,
2023-03-07T19:35:40+00:00,3421,15.1875,,,,
2023-03-07T19:35:56+00:00,3422,15.125,,,,
2023-03-07T19:36:12+00:00,3423,15.1875,,,,
2023-03-07T19:36:28+00:00,3424,15.1875,,,,
2023-03-07T19:36:43+00:00,3425,15.125,,,,
2023-03-07T19:36:59+00:00,3426,15.1875,,,,
2023-03-07T19:37:15+00:00,3427,15.125,,,,
2023-03-07T19:37:31+00:00,3428,15.125,,,,
2023-03-07T19:37:47+00:00,3429,15.125,,,,
2023-03-07T19:38:03+00:00,3430,15.125,,,,
2023-03-07T19:38:19+00:00,3431,15.1875,,,,
2023-03-07T19:38:35+00:00,3432,15.1875,,,,
2023-03-07T19:38:51+00:00,3433,15.125,,,,
2023-03-07T19:39:07+00:00,3434,15.125,,,,
2023-03-07T19:39:23+00:00,3435,15.125,,,,
2023-03-07T19:39:39+00:00,3436,15.1875,,,,
2023-03-07T19:39:54+00:00,3437,15.125,,,,
2023-03-07T19:40:10+00:00,3438,15.125,,,,
2023-03-07T19:40:26+00:00,3439,15.125,,,,
2023-03-07T19:40:42+00:00,3440,15.125,,,,
2023-03-07T19:40:58+00:00,3441,15.125,,,,
2023-03-07T19:41:14+00:00,3442,15.1875,,,,
2023-03-07T19:41:30+00:00,3443,15.1875,,,,
2023-03-07T19:41:46+00:00,3444,15.1875,,,,
2023-03-07T19:42:02+00:00,3445,15.125,,,,
2023-03-07T19:42:18+00:00,3446,15.1875,,,,
2023-03-07T19:42:34+00:00,3447,15.1875,,,,
2023-03-07T19:42:50+00:00,3448,15.1875,,,,
2023-03-07T19:43:05+00:00,3449,15.125,,,,
2023-03-07T19:43:21+00:00,3450,15.125,,,,
2023-03-07T19:43:37+00:00,3451,15.1875,,,,
2023-03-07T19:43:53+00:00,3452,15.1875,,,,
2023-03-07T19:44:09+00:00,3453,15.1875,,,,
2023-03-07T19:44:25+00:00,3454,15.1875,,,,
2023-03-07T19:44:41+00:00,3455,15.1875,,,,
2023-03-07T19:44:57+00:00,3456,15.1875,,,,
2023-03-07T19:45:13+00:00,3457,15.1875,,,,
2023-03-07T19:45:29+00:00,3458,15.1875,,,,
2023-03-07T19:45:45+00:00,3459,15.1875,,,,
2023-03-07T19:46:01+00:00,3460,15.1875,,,,
2023-03-07T19:46:16+00:00,3461,15.1875,,,,
2023-03-07T19:46:32+00:00,3462,15.125,,,,
2023-03-07T19:46:48+00:00,3463,15.1875,,,,
2023-03-07T19:47:04+00:00,3464,15.125,,,,
2023-03-07T19:47:20+00:00,3465,15.125,,,,
2023-03-07T19:47:36+00:00,3466,15.1875,,,,
2023-03-07T19:47:52+00:00,3467,15.1875,,,,
2023-03-07T19:48:08+00:00,3468,15.1875,,,,
2023-03-07T19:48:24+00:00,3469,15.1875,,,,
2023-03-07T19:48:40+00:00,3470,15.1875,,,,
2023-03-07T19:48:56+00:00,3471,15.125,,,,
2023-03-07T19:49:12+00:00,3472,15.1875,,,,
2023-03-07T19:49:28+00:00,3473,15.1875,,,,
2023-03-07T19:49:43+00:00,3474,15.1875,,,,
2023-03-07T19:49:59+00:00,3475,15.125,,,,
2023-03-07T19:50:15+00:00,3476,15.1875,,,,
2023-03-07T19:50:31+00:00,3477,15.1875,,,,
2023-03-07T19:50:47+00:00,3478,15.1875,,,,
2023-03-07T19:51:03+00:00,3479,15.1875,,,,
2023-03-07T19:51:19+00:00,3480,15.1875,,,,
2023-03-07T19:51:35+00:00,3481,15.1875,,,,
2023-03-07T19:51:51+00:00,3482,15.1875,,,,
2023-03-07T19:52:07+00:00,3483,15.1875,,,,
2023-03-07T19:52:23+00:00,3484,15.125,,,,
2023-03-07T19:52:38+00:00,3485,15.1875,,,,
2023-03-07T19:52:54+00:00,3486,15.1875,,,,
2023-03-07T19:53:10+00:00,3487,15.1875,,,,
2023-03-07T19:53:26+00:00,3488,15.1875,,,,
2023-03-07T19:53:42+00:00,3489,15.1875,,,,
2023-03-07T19:53:58+00:00,3490,15.1875,,,,
2023-03-07T19:54:14+00:00,3491,15.1875,,,,
2023-03-07T19:54:30+00:00,3492,15.1875,,,,
2023-03-07T19:54:46+00:00,3493,15.1875,,,,
2023-03-07T19:55:02+00:00,3494,15.1875,,,,
2023-03-07T19:55:18+00:00,3495,15.1875,,,,
2023-03-07T19:55:34+00:00,3496,15.125,,,,
2023-03-07T19:55:50+00:00,3497,15.125,,,,
2023-03-07T19:56:05+00:00,3498,15.1875,,,,
2023-03-07T19:56:21+00:00,3499,15.1875,,,,
2023-03-07T19:56:37+00:00,3500,15.1875,,,,
2023-03-07T19:56:53+00:00,3501,15.1875,,,,
2023-03-07T19:57:09+00:00,3502,15.1875,,,,
2023-03-07T19:57:25+00:00,3503,15.125,,,,
2023-03-07T19:57:41+00:00,3504,15.1875,,,,
2023-03-07T19:57:57+00:00,3505,15.1875,,,,
2023-03-07T19:58:13+00:00,3506,15.1875,,,,
2023-03-07T19:58:29+00:00,3507,15.125,,,,
2023-03-07T19:58:45+00:00,3508,15.125,,,,
2023-03-07T19:59:01+00:00,3509,15.125,,,,
2023-03-07T19:59:16+00:00,3510,15.125,,,,
2023-03-07T19:59:32+00:00,3511,15.1875,,,,
2023-03-07T19:59:48+00:00,3512,15.1875,,,,
2023-03-07T20:00:04+00:00,3513,15.1875,,,,
2023-03-07T20:00:20+00:00,3514,15.125,,,,
2023-03-07T20:00:36+00:00,3515,15.1875,,,,
2023-03-07T20:00:52+00:00,3516,15.125,,,,
2023-03-07T20:01:08+00:00,3517,15.125,,,,
2023-03-07T20:01:24+00:00,3518,15.1875,,,,
2023-03-07T20:01:40+00:00,3519,15.1875,,,,
2023-03-07T20:01:56+00:00,3520,15.1875,,,,
2023-03-07T20:02:12+00:00,3521,15.1875,,,,
2023-03-07T20:02:27+00:00,3522,15.1875,,,,
2023-03-07T20:02:43+00:00,3523,15.125,,,,
2023-03-07T20:02:59+00:00,3524,15.1875,,,,
2023-03-07T20:03:15+00:00,3525,15.125,,,,
2023-03-07T20:03:31+00:00,3526,15.1875,,,,
2023-03-07T20:03:47+00:00,3527,15.1875,,,,
2023-03-07T20:04:03+00:00,3528,15.1875,,,,
2023-03-07T20:04:19+00:00,3529,15.1875,,,,
2023-03-07T20:04:35+00:00,3530,15.1875,,,,
2023-03-07T20:04:51+00:00,3531,15.125,,,,
2023-03-07T20:05:07+00:00,3532,15.1875,,,,
2023-03-07T20:05:23+00:00,3533,15.1875,,,,
2023-03-07T20:05:39+00:00,3534,15.1875,,,,
2023-03-07T20:05:54+00:00,3535,15.1875,,,,
2023-03-07T20:06:10+00:00,3536,15.1875,,,,
2023-03-07T20:06:26+00:00,3537,15.1875,,,,
2023-03-07T20:06:42+00:00,3538,15.1875,,,,
2023-03-07T20:06:58+00:00,3539,15.1875,,,,
2023-03-07T20:07:14+00:00,3540,15.125,,,,
2023-03-07T20:07:30+00:00,3541,15.125,,,,
2023-03-07T20:07:46+00:00,3542,15.1875,,,,
2023-03-07T20:08:02+00:00,3543,15.125,,,,
2023-03-07T20:08:18+00:00,3544,15.125,,,,
2023-03-07T20:08:33+00:00,3545,15.125,,,,
2023-03-07T20:08:49+00:00,3546,15.1875,,,,
2023-03-07T20:09:05+00:00,3547,15.1875,,,,
2023-03-07T20:09:21+00:00,3548,15.1875,,,,
2023-03-07T20:09:37+00:00,3549,15.1875,,,,
2023-03-07T20:09:53+00:00,3550,15.125,,,,
2023-03-07T20:10:09+00:00,3551,15.125,,,,
2023-03-07T20:10:25+00:00,3552,15.125,,,,
2023-03-07T20:10:41+00:00,3553,15.125,,,,
2023-03-07T20:10:57+00:00,3554,15.125,,,,
2023-03-07T20:11:12+00:00,3555,15.1875,,,,
2023-03-07T20:11:28+00:00,3556,15.1875,,,,
2023-03-07T20:11:44+00:00,3557,15.125,,,,
2023-03-07T20:12:00+00:00,3558,15.125,,,,
2023-03-07T20:12:16+00:00,3559,15.1875,,,,
2023-03-07T20:12:32+00:00,3560,15.1875,,,,
2023-03-07T20:12:48+00:00,3561,15.125,,,,
2023-03-07T20:13:04+00:00,3562,15.1875,,,,
2023-03-07T20:13:20+00:00,3563,15.1875,,,,
2023-03-07T20:13:36+00:00,3564,15.1875,,,,
2023-03-07T20:13:52+00:00,3565,15.125,,,,
2023-03-07T20:14:08+00:00,3566,15.1875,,,,
2023-03-07T20:14:23+00:00,3567,15.1875,,,,
2023-03-07T20:14:39+00:00,3568,15.125,,,,
2023-03-07T20:14:55+00:00,3569,15.1875,,,,
2023-03-07T20:15:11+00:00,3570,15.1875,,,,
2023-03-07T20:15:27+00:00,3571,15.1875,,,,
2023-03-07T20:15:43+00:00,3572,15.1875,,,,
2023-03-07T20:15:59+00:00,3573,15.1875,,,,
2023-03-07T20:16:15+00:00,3574,15.1875,,,,
2023-03-07T20:16:31+00:00,3575,15.1875,,,,
2023-03-07T20:16:47+00:00,3576,15.1875,,,,
2023-03-07T20:17:03+00:00,3577,15.1875,,,,
2023-03-07T20:17:19+00:00,3578,15.1875,,,,
2023-03-07T20:17:35+00:00,3579,15.1875,,,,
2023-03-07T20:17:50+00:00,3580,15.1875,,,,
2023-03-07T20:18:06+00:00,3581,15.1875,,,,
2023-03-07T20:18:22+00:00,3582,15.1875,,,,
2023-03-07T20:18:38+00:00,3583,15.1875,,,,
2023-03-07T20:18:54+00:00,3584,15.1875,,,,
2023-03-07T20:19:10+00:00,3585,15.1875,,,,
2023-03-07T20:19:26+00:00,3586,15.1875,,,,
2023-03-07T20:19:42+00:00,3587,15.1875,,,,
2023-03-07T20:19:58+00:00,3588,15.1875,,,,
2023-03-07T20:20:14+00:00,3589,15.1875,,,,
2023-03-07T20:20:30+00:00,3590,15.1875,,,,
2023-03-07T20:20:46+00:00,3591,15.1875,,,,
2023-03-07T20:21:01+00:00,3592,15.1875,,,,
2023-03-07T20:21:17+00:00,3593,15.1875,,,,
2023-03-07T20:21:33+00:00,3594,15.1875,,,,
2023-03-07T20:21:49+00:00,3595,15.1875,,,,
2023-03-07T20:22:05+00:00,3596,15.1875,,,,
2023-03-07T20:22:21+00:00,3597,15.1875,,,,
2023-03-07T20:22:37+00:00,3598,15.1875,,,,
2023-03-07T20:22:53+00:00,3599,15.1875,,,,
2023-03-07T20:23:09+00:00,3600,15.1875,,,,
2023-03-07T20:23:25+00:00,3601,15.1875,,,,
2023-03-07T20:23:41+00:00,3602,15.1875,,,,
2023-03-07T20:23:57+00:00,3603,15.1875,,,,
2023-03-07T20:24:13+00:00,3604,15.1875,,,,
2023-03-07T20:24:28+00:00,3605,15.1875,,,,
2023-03-07T20:24:44+00:00,3606,15.1875,,,,
2023-03-07T20:25:00+00:00,3607,15.1875,,,,
2023-03-07T20:25:16+00:00,3608,15.1875,,,,
2023-03-07T20:25:32+00:00,3609,15.1875,,,,
2023-03-07T20:25:48+00:00,3610,15.1875,,,,
2023-03-07T20:26:04+00:00,3611,15.1875,,,,
2023-03-07T20:26:20+00:00,3612,15.1875,,,,
2023-03-07T20:26:36+00:00,3613,15.1875,,,,
2023-03-07T20:26:52+00:00,3614,15.1875,,,,
2023-03-07T20:27:08+00:00,3615,15.1875,,,,
2023-03-07T20:27:23+00:00,3616,15.1875,,,,
2023-03-07T20:27:39+00:00,3617,15.1875,,,,
2023-03-07T20:27:55+00:00,3618,15.1875,,,,
2023-03-07T20:28:11+00:00,3619,15.1875,,,,
2023-03-07T20:28:27+00:00,3620,15.1875,,,,
2023-03-07T20:28:43+00:00,3621,15.1875,,,,
2023-03-07T20:28:59+00:00,3622,15.1875,,,,
2023-03-07T20:29:15+00:00,3623,15.1875,,,,
2023-03-07T20:29:31+00:00,3624,15.1875,,,,
2023-03-07T20:29:47+00:00,3625,15.1875,,,,
2023-03-07T20:30:03+00:00,3626,15.1875,,,,
2023-03-07T20:30:19+00:00,3627,15.1875,,,,
2023-03-07T20:30:34+00:00,3628,15.1875,,,,
2023-03-07T20:30:50+00:00,3629,15.1875,,,,
2023-03-07T20:31:06+00:00,3630,15.1875,,,,
2023-03-07T20:31:22+00:00,3631,15.1875,,,,
2023-03-07T20:31:38+00:00,3632,15.1875,,,,
2023-03-07T20:31:54+00:00,3633,15.1875,,,,
2023-03-07T20:32:10+00:00,3634,15.1875,,,,
2023-03-07T20:32:26+00:00,3635,15.1875,,,,
2023-03-07T20:32:42+00:00,3636,15.1875,,,,
2023-03-07T20:32:58+00:00,3637,15.1875,,,,
2023-03-07T20:33:14+00:00,3638,15.1875,,,,
2023-03-07T20:33:30+00:00,3639,15.1875,,,,
2023-03-07T20:33:46+00:00,3640,15.1875,,,,
2023-03-07T20:34:01+00:00,3641,15.1875,,,,
2023-03-07T20:34:17+00:00,3642,15.1875,,,,
2023-03-07T20:34:33+00:00,3643,15.1875,,,,
2023-03-07T20:34:49+00:00,3644,15.1875,,,,
2023-03-07T20:35:05+00:00,3645,15.1875,,,,
2023-03-07T20:35:21+00:00,3646,15.1875,,,,
2023-03-07T20:35:37+00:00,3647,15.1875,,,,
2023-03-07T20:35:53+00:00,3648,15.1875,,,,
2023-03-07T20:36:09+00:00,3649,15.25,,,,
2023-03-07T20:36:25+00:00,3650,15.1875,,,,
2023-03-07T20:36:41+00:00,3651,15.25,,,,
2023-03-07T20:36:57+00:00,3652,15.1875,,,,
2023-03-07T20:37:13+00:00,3653,15.25,,,,
2023-03-07T20:37:28+00:00,3654,15.1875,,,,
2023-03-07T20:37:44+00:00,3655,15.1875,,,,
2023-03-07T20:38:00+00:00,3656,15.1875,,,,
2023-03-07T20:38:16+00:00,3657,15.1875,,,,
2023-03-07T20:38:32+00:00,3658,15.1875,,,,
2023-03-07T20:38:48+00:00,3659,15.1875,,,,
2023-03-07T20:39:04+00:00,3660,15.1875,,,,
2023-03-07T20:39:20+00:00,3661,15.25,,,,
2023-03-07T20:39:36+00:00,3662,15.1875,,,,
2023-03-07T20:39:52+00:00,3663,15.1875,,,,
2023-03-07T20:40:08+00:00,3664,15.1875,,,,
2023-03-07T20:40:24+00:00,3665,15.1875,,,,
2023-03-07T20:40:39+00:00,3666,15.25,,,,
2023-03-07T20:40:55+00:00,3667,15.1875,,,,
2023-03-07T20:41:11+00:00,3668,15.25,,,,
2023-03-07T20:41:27+00:00,3669,15.25,,,,
2023-03-07T20:41:43+00:00,3670,15.25,,,,
2023-03-07T20:41:59+00:00,3671,15.1875,,,,
2023-03-07T20:42:15+00:00,3672,15.25,,,,
2023-03-07T20:42:31+00:00,3673,15.25,,,,
2023-03-07T20:42:47+00:00,3674,15.1875,,,,
2023-03-07T20:43:03+00:00,3675,15.1875,,,,
2023-03-07T20:43:19+00:00,3676,15.1875,,,,
2023-03-07T20:43:35+00:00,3677,15.25,,,,
2023-03-07T20:43:51+00:00,3678,15.25,,,,
2023-03-07T20:44:06+00:00,3679,15.1875,,,,
2023-03-07T20:44:22+00:00,3680,15.25,,,,
2023-03-07T20:44:38+00:00,3681,15.25,,,,
2023-03-07T20:44:54+00:00,3682,15.25,,,,
2023-03-07T20:45:10+00:00,3683,15.25,,,,
2023-03-07T20:45:26+00:00,3684,15.1875,,,,
2023-03-07T20:45:42+00:00,3685,15.25,,,,
2023-03-07T20:45:58+00:00,3686,15.25,,,,
2023-03-07T20:46:14+00:00,3687,15.25,,,,
2023-03-07T20:46:30+00:00,3688,15.25,,,,
2023-03-07T20:46:46+00:00,3689,15.25,,,,
2023-03-07T20:47:02+00:00,3690,15.25,,,,
2023-03-07T20:47:17+00:00,3691,15.25,,,,
2023-03-07T20:47:33+00:00,3692,15.25,,,,
2023-03-07T20:47:49+00:00,3693,15.25,,,,
2023-03-07T20:48:05+00:00,3694,15.1875,,,,
2023-03-07T20:48:21+00:00,3695,15.1875,,,,
